date,team,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home
2022-02-04,Portland,Oklahoma City,93,96,-240.0,200.0,213.5,-5.5,102.5,0.4490566037735849,0.3592723597776655,0.7641342756183745,43.63461538461539,22.71153846153846,7.596153846153846,4.653846153846154,13.057692307692308,20.057692307692307,108.11538461538461,0.40384615384615385,0.4174517720951099,0.3140583554376658,0.7668393782383419,45.92,21.02,7.46,4.64,12.84,18.28,101.08,0.32,1
2022-02-04,Dallas,Philadelphia,107,98,105.0,-125.0,210.5,1.5,102.5,0.45317018909899887,0.3335073068893528,0.7682119205298014,43.82692307692308,23.98076923076923,7.115384615384615,4.173076923076923,11.788461538461538,19.653846153846153,106.25,0.5576923076923077,0.46371152962792833,0.35583596214511043,0.8106884057971014,42.27450980392157,23.098039215686274,7.705882352941177,5.705882352941177,11.764705882352942,19.098039215686274,107.7843137254902,0.6078431372549019,1
2022-02-04,Oklahoma City,Portland,96,93,200.0,-240.0,213.5,5.5,102.5,0.4174517720951099,0.3140583554376658,0.7668393782383419,45.92,21.02,7.46,4.64,12.84,18.28,101.08,0.32,0.4490566037735849,0.3592723597776655,0.7641342756183745,43.63461538461539,22.71153846153846,7.596153846153846,4.653846153846154,13.057692307692308,20.057692307692307,108.11538461538461,0.40384615384615385,0
2022-02-04,Houston,San Antonio,106,131,270.0,-330.0,237.0,8.0,113.5,0.45148741418764304,0.34386143657666834,0.7166535122336227,42.80392156862745,23.0,7.294117647058823,4.666666666666667,16.137254901960784,20.03921568627451,108.41176470588235,0.29411764705882354,0.46364188778610493,0.3518850987432675,0.7365208545269583,45.660377358490564,27.849056603773583,7.566037735849057,5.188679245283019,12.39622641509434,17.754716981132077,111.13207547169812,0.3584905660377358,0
2022-02-04,Atlanta,Toronto,114,125,110.0,-130.0,221.0,2.0,107.5,0.4675207911890312,0.3767523364485981,0.7989276139410187,44.333333333333336,24.235294117647058,6.7254901960784315,4.352941176470588,11.764705882352942,18.333333333333332,111.74509803921569,0.49019607843137253,0.43789704271631985,0.3504273504273504,0.7548262548262549,45.02,22.08,9.28,4.94,11.96,19.86,107.9,0.54,0
2022-02-05,New York,LA Lakers,115,122,180.0,-210.0,215.5,5.0,105.0,0.43712035995500564,0.35661764705882354,0.7478031634446397,45.63461538461539,21.346153846153847,6.923076923076923,4.961538461538462,12.826923076923077,19.557692307692307,104.15384615384616,0.46153846153846156,0.4634456452638271,0.3493712411153636,0.7322497861420018,44.698113207547166,23.962264150943398,8.075471698113208,5.566037735849057,14.056603773584905,20.11320754716981,110.73584905660377,0.4716981132075472,0
2022-02-05,Orlando,Memphis,115,135,300.0,-360.0,226.0,8.0,115.5,0.4331608451918931,0.3275499474237645,0.7868068833652008,43.490566037735846,23.037735849056602,6.811320754716981,4.754716981132075,14.018867924528301,20.037735849056602,103.09433962264151,0.22641509433962265,0.45588235294117646,0.3390119250425894,0.7373737373737373,48.333333333333336,24.98148148148148,10.222222222222221,6.425925925925926,12.74074074074074,19.074074074074073,112.24074074074075,0.6666666666666666,1
2022-02-05,Portland,Milwaukee,108,137,425.0,-550.0,230.0,10.5,117.5,0.4478940512375163,0.35636182902584496,0.7635726795096323,43.81132075471698,22.62264150943396,7.584905660377358,4.6415094339622645,13.037735849056604,20.0188679245283,107.83018867924528,0.39622641509433965,0.4550860055213421,0.35869041887337505,0.7817703768624014,46.75471698113208,23.07547169811321,7.735849056603773,4.2075471698113205,13.150943396226415,17.88679245283019,111.75471698113208,0.6037735849056604,1
2022-02-05,LA Lakers,New York,122,115,-210.0,180.0,215.5,-5.0,105.0,0.4634456452638271,0.3493712411153636,0.7322497861420018,44.698113207547166,23.962264150943398,8.075471698113208,5.566037735849057,14.056603773584905,20.11320754716981,110.73584905660377,0.4716981132075472,0.43712035995500564,0.35661764705882354,0.7478031634446397,45.63461538461539,21.346153846153847,6.923076923076923,4.961538461538462,12.826923076923077,19.557692307692307,104.15384615384616,0.46153846153846156,1
2022-02-05,Sacramento,Oklahoma City,113,103,-330.0,270.0,211.0,-7.5,103.0,0.45303752850922663,0.34273318872017355,0.7560568086883876,43.77777777777778,23.074074074074073,7.2407407407407405,4.685185185185185,13.37037037037037,19.296296296296298,109.38888888888889,0.35185185185185186,0.41672167216721673,0.31499740529320186,0.7657200811359026,46.03921568627451,21.07843137254902,7.411764705882353,4.666666666666667,12.862745098039216,18.274509803921568,100.98039215686275,0.3333333333333333,1
2022-02-05,Memphis,Orlando,135,115,-360.0,300.0,226.0,-8.0,115.5,0.45588235294117646,0.3390119250425894,0.7373737373737373,48.333333333333336,24.98148148148148,10.222222222222221,6.425925925925926,12.74074074074074,19.074074074074073,112.24074074074075,0.6666666666666666,0.4331608451918931,0.3275499474237645,0.7868068833652008,43.490566037735846,23.037735849056602,6.811320754716981,4.754716981132075,14.018867924528301,20.037735849056602,103.09433962264151,0.22641509433962265,0
2022-02-05,Milwaukee,Portland,137,108,-550.0,425.0,230.0,-10.5,117.5,0.4550860055213421,0.35869041887337505,0.7817703768624014,46.75471698113208,23.07547169811321,7.735849056603773,4.2075471698113205,13.150943396226415,17.88679245283019,111.75471698113208,0.6037735849056604,0.4478940512375163,0.35636182902584496,0.7635726795096323,43.81132075471698,22.62264150943396,7.584905660377358,4.6415094339622645,13.037735849056604,20.0188679245283,107.83018867924528,0.39622641509433965,0
2022-02-05,Oklahoma City,Sacramento,103,113,270.0,-330.0,211.0,7.5,103.0,0.41672167216721673,0.31499740529320186,0.7657200811359026,46.03921568627451,21.07843137254902,7.411764705882353,4.666666666666667,12.862745098039216,18.274509803921568,100.98039215686275,0.3333333333333333,0.45303752850922663,0.34273318872017355,0.7560568086883876,43.77777777777778,23.074074074074073,7.2407407407407405,4.685185185185185,13.37037037037037,19.296296296296298,109.38888888888889,0.35185185185185186,0
2022-02-06,Dallas,Atlanta,103,94,100.0,-120.0,223.5,1.5,107.5,0.45327510917030567,0.33282051282051284,0.7694444444444445,43.75471698113208,23.943396226415093,7.132075471698113,4.09433962264151,11.754716981132075,19.62264150943396,106.26415094339623,0.5660377358490566,0.4674152355790401,0.3756461803561172,0.8008771929824562,44.25,24.28846153846154,6.826923076923077,4.346153846153846,11.711538461538462,18.28846153846154,111.78846153846153,0.4807692307692308,1
2022-02-06,Orlando,Boston,83,116,360.0,-430.0,215.0,9.0,108.5,0.43316412859560066,0.3282051282051282,0.7841860465116279,43.388888888888886,23.11111111111111,6.722222222222222,4.703703703703703,13.925925925925926,20.037037037037038,103.31481481481481,0.2222222222222222,0.4498622005511978,0.34133878385283595,0.816,46.31481481481482,23.203703703703702,7.2407407407407405,5.888888888888889,13.592592592592593,18.77777777777778,107.96296296296296,0.5370370370370371,1
2022-02-06,Philadelphia,Chicago,119,108,-170.0,150.0,220.0,-4.0,106.5,0.4645117540687161,0.3554590570719603,0.8092280390417036,42.15384615384615,23.096153846153847,7.653846153846154,5.6923076923076925,11.788461538461538,19.153846153846153,107.59615384615384,0.5961538461538461,0.47835689045936397,0.37420178799489145,0.8118721461187215,43.07692307692308,24.53846153846154,7.326923076923077,4.653846153846154,12.461538461538462,18.75,111.67307692307692,0.6346153846153846,0
2022-02-06,Indiana,Cleveland,85,98,230.0,-270.0,212.5,7.0,102.5,0.45770833333333333,0.33403361344537813,0.7656940760389036,44.611111111111114,24.40740740740741,6.851851851851852,5.648148148148148,13.24074074074074,20.35185185185185,109.18518518518519,0.35185185185185186,0.46532240194992247,0.35106382978723405,0.7525022747952684,45.20754716981132,25.49056603773585,7.150943396226415,4.320754716981132,13.716981132075471,16.867924528301888,106.67924528301887,0.6037735849056604,0
2022-02-06,Atlanta,Dallas,94,103,-120.0,100.0,223.5,-1.5,107.5,0.4674152355790401,0.3756461803561172,0.8008771929824562,44.25,24.28846153846154,6.826923076923077,4.346153846153846,11.711538461538462,18.28846153846154,111.78846153846153,0.4807692307692308,0.45327510917030567,0.33282051282051284,0.7694444444444445,43.75471698113208,23.943396226415093,7.132075471698113,4.09433962264151,11.754716981132075,19.62264150943396,106.26415094339623,0.5660377358490566,0
2022-02-06,Minnesota,Detroit,118,105,-900.0,600.0,231.0,-12.5,112.0,0.4458947368421053,0.3447955390334573,0.7644444444444445,45.0,24.75,8.846153846153847,5.788461538461538,14.115384615384615,21.76923076923077,112.26923076923077,0.5192307692307693,0.4204322200392927,0.31960461285008235,0.7788461538461539,42.61538461538461,22.307692307692307,7.846153846153846,4.8076923076923075,13.903846153846153,21.5,102.40384615384616,0.23076923076923078,1
2022-02-06,New Orleans,Houston,120,107,-270.0,230.0,226.5,-6.5,116.5,0.4396135265700483,0.3276670574443142,0.792274678111588,45.5,24.634615384615383,7.538461538461538,4.096153846153846,13.403846153846153,19.384615384615383,105.5,0.38461538461538464,0.45115652369189313,0.343687374749499,0.7183641975308642,42.65384615384615,22.846153846153847,7.326923076923077,4.6923076923076925,16.153846153846153,20.03846153846154,108.36538461538461,0.28846153846153844,0
2022-02-06,Cleveland,Indiana,98,85,-270.0,230.0,212.5,-7.0,102.5,0.46532240194992247,0.35106382978723405,0.7525022747952684,45.20754716981132,25.49056603773585,7.150943396226415,4.320754716981132,13.716981132075471,16.867924528301888,106.67924528301887,0.6037735849056604,0.45770833333333333,0.33403361344537813,0.7656940760389036,44.611111111111114,24.40740740740741,6.851851851851852,5.648148148148148,13.24074074074074,20.35185185185185,109.18518518518519,0.35185185185185186,1
2022-02-06,Milwaukee,LA Clippers,137,113,-210.0,180.0,227.0,-5.5,115.5,0.45657154759425117,0.3610719322990127,0.7807394668959587,46.7037037037037,23.314814814814813,7.7592592592592595,4.2407407407407405,13.092592592592593,17.88888888888889,112.22222222222223,0.6111111111111112,0.4507430997876858,0.3592910848549946,0.7877041306436119,44.074074074074076,23.27777777777778,7.481481481481482,4.555555555555555,13.462962962962964,18.685185185185187,106.20370370370371,0.5,0
2022-02-06,LA Clippers,Milwaukee,113,137,180.0,-210.0,227.0,5.5,115.5,0.4507430997876858,0.3592910848549946,0.7877041306436119,44.074074074074076,23.27777777777778,7.481481481481482,4.555555555555555,13.462962962962964,18.685185185185187,106.20370370370371,0.5,0.45657154759425117,0.3610719322990127,0.7807394668959587,46.7037037037037,23.314814814814813,7.7592592592592595,4.2407407407407405,13.092592592592593,17.88888888888889,112.22222222222223,0.6111111111111112,1
2022-02-06,Detroit,Minnesota,105,118,600.0,-900.0,231.0,12.5,112.0,0.4204322200392927,0.31960461285008235,0.7788461538461539,42.61538461538461,22.307692307692307,7.846153846153846,4.8076923076923075,13.903846153846153,21.5,102.40384615384616,0.23076923076923078,0.4458947368421053,0.3447955390334573,0.7644444444444445,45.0,24.75,8.846153846153847,5.788461538461538,14.115384615384615,21.76923076923077,112.26923076923077,0.5192307692307693,0
2022-02-06,Houston,New Orleans,107,120,230.0,-270.0,226.5,6.5,116.5,0.45115652369189313,0.343687374749499,0.7183641975308642,42.65384615384615,22.846153846153847,7.326923076923077,4.6923076923076925,16.153846153846153,20.03846153846154,108.36538461538461,0.28846153846153844,0.4396135265700483,0.3276670574443142,0.792274678111588,45.5,24.634615384615383,7.538461538461538,4.096153846153846,13.403846153846153,19.384615384615383,105.5,0.38461538461538464,1
2022-02-06,Boston,Orlando,116,83,-430.0,360.0,215.0,-9.0,108.5,0.4498622005511978,0.34133878385283595,0.816,46.31481481481482,23.203703703703702,7.2407407407407405,5.888888888888889,13.592592592592593,18.77777777777778,107.96296296296296,0.5370370370370371,0.43316412859560066,0.3282051282051282,0.7841860465116279,43.388888888888886,23.11111111111111,6.722222222222222,4.703703703703703,13.925925925925926,20.037037037037038,103.31481481481481,0.2222222222222222,0
2022-02-06,Chicago,Philadelphia,108,119,150.0,-170.0,220.0,4.0,106.5,0.47835689045936397,0.37420178799489145,0.8118721461187215,43.07692307692308,24.53846153846154,7.326923076923077,4.653846153846154,12.461538461538462,18.75,111.67307692307692,0.6346153846153846,0.4645117540687161,0.3554590570719603,0.8092280390417036,42.15384615384615,23.096153846153847,7.653846153846154,5.6923076923076925,11.788461538461538,19.153846153846153,107.59615384615384,0.5961538461538461,1
2022-02-07,Oklahoma City,Golden State,98,110,600.0,-900.0,210.0,12.0,103.5,0.41796200345423146,0.3147675012774655,0.7634730538922155,45.94230769230769,21.115384615384617,7.423076923076923,4.596153846153846,12.884615384615385,18.23076923076923,101.01923076923077,0.3269230769230769,0.46737944577787477,0.36363636363636365,0.764378478664193,46.471698113207545,27.50943396226415,9.433962264150944,4.943396226415095,14.981132075471699,20.28301886792453,110.94339622641509,0.7547169811320755,1
2022-02-07,Washington,Miami,100,121,240.0,-280.0,207.5,7.5,101.5,0.4625865534956444,0.32398753894080995,0.7764298093587522,44.34615384615385,23.865384615384617,6.038461538461538,5.038461538461538,12.711538461538462,18.692307692307693,106.88461538461539,0.46153846153846156,0.4591439688715953,0.37493579866461224,0.815018315018315,44.592592592592595,25.85185185185185,7.574074074074074,3.2962962962962963,14.092592592592593,20.51851851851852,108.66666666666667,0.6296296296296297,1
2022-02-07,Utah,New York,113,104,-310.0,260.0,218.5,-7.0,106.0,0.4733025708635465,0.36380772855796417,0.778052805280528,45.81132075471698,22.20754716981132,7.056603773584905,4.811320754716981,13.377358490566039,18.830188679245282,113.64150943396227,0.6037735849056604,0.4362755888179617,0.3553038105046344,0.7470187393526405,45.83018867924528,21.39622641509434,6.943396226415095,4.943396226415095,12.849056603773585,19.67924528301887,104.35849056603773,0.4528301886792453,1
2022-02-07,Golden State,Oklahoma City,110,98,-900.0,600.0,210.0,-12.0,103.5,0.46737944577787477,0.36363636363636365,0.764378478664193,46.471698113207545,27.50943396226415,9.433962264150944,4.943396226415095,14.981132075471699,20.28301886792453,110.94339622641509,0.7547169811320755,0.41796200345423146,0.3147675012774655,0.7634730538922155,45.94230769230769,21.115384615384617,7.423076923076923,4.596153846153846,12.884615384615385,18.23076923076923,101.01923076923077,0.3269230769230769,0
2022-02-07,New York,Utah,104,113,260.0,-310.0,218.5,7.0,106.0,0.4362755888179617,0.3553038105046344,0.7470187393526405,45.83018867924528,21.39622641509434,6.943396226415095,4.943396226415095,12.849056603773585,19.67924528301887,104.35849056603773,0.4528301886792453,0.4733025708635465,0.36380772855796417,0.778052805280528,45.81132075471698,22.20754716981132,7.056603773584905,4.811320754716981,13.377358490566039,18.830188679245282,113.64150943396227,0.6037735849056604,0
2022-02-07,Miami,Washington,121,100,-280.0,240.0,207.5,-7.5,101.5,0.4591439688715953,0.37493579866461224,0.815018315018315,44.592592592592595,25.85185185185185,7.574074074074074,3.2962962962962963,14.092592592592593,20.51851851851852,108.66666666666667,0.6296296296296297,0.4625865534956444,0.32398753894080995,0.7764298093587522,44.34615384615385,23.865384615384617,6.038461538461538,5.038461538461538,12.711538461538462,18.692307692307693,106.88461538461539,0.46153846153846156,0
2022-02-08,Indiana,Atlanta,112,133,600.0,-900.0,227.5,12.5,111.0,0.45627687896784763,0.33281653746770024,0.7674216027874564,44.654545454545456,24.272727272727273,6.818181818181818,5.581818181818182,13.345454545454546,20.454545454545453,108.74545454545455,0.34545454545454546,0.46581841708000865,0.37315968289920726,0.8027681660899654,44.35849056603774,24.22641509433962,6.830188679245283,4.339622641509434,11.716981132075471,18.28301886792453,111.45283018867924,0.4716981132075472,0
2022-02-08,Detroit,Dallas,86,116,450.0,-600.0,212.0,10.5,103.5,0.4204448246364414,0.3205612520237453,0.7773000859845228,42.698113207547166,22.41509433962264,7.811320754716981,4.886792452830188,13.830188679245284,21.50943396226415,102.45283018867924,0.22641509433962265,0.4528706083976007,0.33484390735146025,0.7703568161024703,43.833333333333336,23.962962962962962,7.148148148148148,4.111111111111111,11.796296296296296,19.72222222222222,106.20370370370371,0.5740740740740741,0
2022-02-08,New York,Denver,115,132,330.0,-400.0,221.0,9.0,107.5,0.43510133678309615,0.3534177215189873,0.7452440033085195,46.01851851851852,21.333333333333332,6.962962962962963,4.907407407407407,12.907407407407407,19.74074074074074,104.35185185185185,0.4444444444444444,0.4722949389179756,0.3537981269510926,0.7865055387713998,43.301886792452834,27.132075471698112,7.264150943396227,3.7547169811320753,13.283018867924529,19.30188679245283,109.26415094339623,0.5471698113207547,0
2022-02-08,Dallas,Detroit,116,86,-600.0,450.0,212.0,-10.5,103.5,0.4528706083976007,0.33484390735146025,0.7703568161024703,43.833333333333336,23.962962962962962,7.148148148148148,4.111111111111111,11.796296296296296,19.72222222222222,106.20370370370371,0.5740740740740741,0.4204448246364414,0.3205612520237453,0.7773000859845228,42.698113207547166,22.41509433962264,7.811320754716981,4.886792452830188,13.830188679245284,21.50943396226415,102.45283018867924,0.22641509433962265,1
2022-02-08,New Orleans,Houston,110,97,-400.0,330.0,224.5,-8.5,110.0,0.4411574174044483,0.32910662824207493,0.7901748542880933,45.264150943396224,24.71698113207547,7.622641509433962,4.09433962264151,13.339622641509434,19.452830188679247,105.77358490566037,0.39622641509433965,0.45162001322459777,0.34394904458598724,0.7179878048780488,42.471698113207545,22.943396226415093,7.283018867924528,4.735849056603773,16.150943396226417,20.09433962264151,108.33962264150944,0.2830188679245283,1
2022-02-08,Atlanta,Indiana,133,112,-900.0,600.0,227.5,-12.5,111.0,0.46581841708000865,0.37315968289920726,0.8027681660899654,44.35849056603774,24.22641509433962,6.830188679245283,4.339622641509434,11.716981132075471,18.28301886792453,111.45283018867924,0.4716981132075472,0.45627687896784763,0.33281653746770024,0.7674216027874564,44.654545454545456,24.272727272727273,6.818181818181818,5.581818181818182,13.345454545454546,20.454545454545453,108.74545454545455,0.34545454545454546,1
2022-02-08,Memphis,LA Clippers,135,109,-335.0,275.0,226.5,-8.0,116.0,0.4568814483161378,0.3388888888888889,0.7371900826446282,48.58181818181818,25.12727272727273,10.145454545454545,6.4,12.654545454545454,19.10909090909091,112.65454545454546,0.6727272727272727,0.4500624219725343,0.360062893081761,0.7899716177861873,44.07272727272727,23.327272727272728,7.454545454545454,4.509090909090909,13.4,18.70909090909091,106.32727272727273,0.4909090909090909,1
2022-02-08,Milwaukee,LA Lakers,131,116,-165.0,145.0,234.5,-4.0,118.5,0.45817140519533645,0.36351039260969975,0.7815126050420168,46.763636363636365,23.4,7.7272727272727275,4.236363636363636,13.036363636363637,17.836363636363636,112.67272727272727,0.6181818181818182,0.46359676415681395,0.34782608695652173,0.7293233082706767,44.925925925925924,24.055555555555557,8.074074074074074,5.592592592592593,14.037037037037036,20.166666666666668,110.94444444444444,0.48148148148148145,0
2022-02-08,LA Clippers,Memphis,109,135,275.0,-335.0,226.5,8.0,116.0,0.4500624219725343,0.360062893081761,0.7899716177861873,44.07272727272727,23.327272727272728,7.454545454545454,4.509090909090909,13.4,18.70909090909091,106.32727272727273,0.4909090909090909,0.4568814483161378,0.3388888888888889,0.7371900826446282,48.58181818181818,25.12727272727273,10.145454545454545,6.4,12.654545454545454,19.10909090909091,112.65454545454546,0.6727272727272727,0
2022-02-08,LA Lakers,Milwaukee,116,131,145.0,-165.0,234.5,4.0,118.5,0.46359676415681395,0.34782608695652173,0.7293233082706767,44.925925925925924,24.055555555555557,8.074074074074074,5.592592592592593,14.037037037037036,20.166666666666668,110.94444444444444,0.48148148148148145,0.45817140519533645,0.36351039260969975,0.7815126050420168,46.763636363636365,23.4,7.7272727272727275,4.236363636363636,13.036363636363637,17.836363636363636,112.67272727272727,0.6181818181818182,1
2022-02-08,Sacramento,Minnesota,114,134,280.0,-340.0,235.0,8.0,114.5,0.45413779046066044,0.34328358208955223,0.7547169811320755,43.836363636363636,23.2,7.345454545454546,4.672727272727273,13.4,19.21818181818182,109.45454545454545,0.36363636363636365,0.4461888039661227,0.3468921389396709,0.7652705061082025,45.113207547169814,24.79245283018868,8.79245283018868,5.811320754716981,14.037735849056604,21.71698113207547,112.37735849056604,0.5283018867924528,1
2022-02-08,Houston,New Orleans,97,110,330.0,-400.0,224.5,8.5,110.0,0.45162001322459777,0.34394904458598724,0.7179878048780488,42.471698113207545,22.943396226415093,7.283018867924528,4.735849056603773,16.150943396226417,20.09433962264151,108.33962264150944,0.2830188679245283,0.4411574174044483,0.32910662824207493,0.7901748542880933,45.264150943396224,24.71698113207547,7.622641509433962,4.09433962264151,13.339622641509434,19.452830188679247,105.77358490566037,0.39622641509433965,0
2022-02-08,Denver,New York,132,115,-400.0,330.0,221.0,-9.0,107.5,0.4722949389179756,0.3537981269510926,0.7865055387713998,43.301886792452834,27.132075471698112,7.264150943396227,3.7547169811320753,13.283018867924529,19.30188679245283,109.26415094339623,0.5471698113207547,0.43510133678309615,0.3534177215189873,0.7452440033085195,46.01851851851852,21.333333333333332,6.962962962962963,4.907407407407407,12.907407407407407,19.74074074074074,104.35185185185185,0.4444444444444444,1
2022-02-08,Portland,Orlando,95,113,-105.0,-115.0,222.0,1.5,113.5,0.4485184395651247,0.35537190082644626,0.7601031814273431,43.7037037037037,22.666666666666668,7.555555555555555,4.666666666666667,13.092592592592593,19.98148148148148,107.83333333333333,0.3888888888888889,0.4318985236015804,0.326417004048583,0.7874087591240876,43.32727272727273,23.0,6.745454545454545,4.709090909090909,13.981818181818182,19.963636363636365,102.94545454545455,0.21818181818181817,1
2022-02-08,Orlando,Portland,113,95,-115.0,-105.0,222.0,-1.5,113.5,0.4318985236015804,0.326417004048583,0.7874087591240876,43.32727272727273,23.0,6.745454545454545,4.709090909090909,13.981818181818182,19.963636363636365,102.94545454545455,0.21818181818181817,0.4485184395651247,0.35537190082644626,0.7601031814273431,43.7037037037037,22.666666666666668,7.555555555555555,4.666666666666667,13.092592592592593,19.98148148148148,107.83333333333333,0.3888888888888889,0
2022-02-08,Minnesota,Sacramento,134,114,-340.0,280.0,235.0,-8.0,114.5,0.4461888039661227,0.3468921389396709,0.7652705061082025,45.113207547169814,24.79245283018868,8.79245283018868,5.811320754716981,14.037735849056604,21.71698113207547,112.37735849056604,0.5283018867924528,0.45413779046066044,0.34328358208955223,0.7547169811320755,43.836363636363636,23.2,7.345454545454546,4.672727272727273,13.4,19.21818181818182,109.45454545454545,0.36363636363636365,0
2022-02-09,San Antonio,Cleveland,92,105,190.0,-220.0,217.5,5.5,104.0,0.4655789892558695,0.353737492642731,0.7377866400797607,45.629629629629626,27.944444444444443,7.685185185185185,5.185185185185185,12.38888888888889,17.88888888888889,111.5,0.37037037037037035,0.4642157929084185,0.3509350935093509,0.7506654835847383,45.2962962962963,25.48148148148148,7.185185185185185,4.333333333333333,13.648148148148149,16.962962962962962,106.51851851851852,0.6111111111111112,0
2022-02-09,Utah,Golden State,111,85,-120.0,100.0,226.0,-1.0,109.0,0.4722222222222222,0.36129032258064514,0.7796610169491526,45.870370370370374,22.14814814814815,7.037037037037037,4.833333333333333,13.314814814814815,18.962962962962962,113.62962962962963,0.6111111111111112,0.4679528403001072,0.36334256694367495,0.7643835616438356,46.351851851851855,27.555555555555557,9.481481481481481,4.907407407407407,14.981481481481481,20.25925925925926,110.92592592592592,0.7592592592592593,1
2022-02-09,Portland,LA Lakers,107,105,380.0,-460.0,221.5,9.0,107.5,0.4466750313676286,0.35417661097852027,0.7603027754415476,43.81818181818182,22.636363636363637,7.581818181818182,4.672727272727273,13.090909090909092,19.836363636363636,107.6,0.38181818181818183,0.46453322462291075,0.34722955145118733,0.726161369193154,44.85454545454545,24.12727272727273,8.054545454545455,5.6,14.072727272727272,20.163636363636364,111.03636363636363,0.4727272727272727,1
2022-02-09,Sacramento,Minnesota,132,119,270.0,-330.0,236.5,7.0,115.0,0.45480056123471635,0.34350341925302474,0.757429718875502,43.732142857142854,23.303571428571427,7.285714285714286,4.642857142857143,13.5,19.232142857142858,109.53571428571429,0.35714285714285715,0.44691607684529827,0.34991039426523296,0.764402407566638,45.18518518518518,24.962962962962962,8.814814814814815,5.777777777777778,14.0,21.75925925925926,112.77777777777777,0.5370370370370371,1
2022-02-09,Toronto,Oklahoma City,117,98,-550.0,425.0,205.0,-10.5,101.5,0.44101479915433406,0.35608145294441385,0.7543859649122807,45.13461538461539,22.192307692307693,9.23076923076923,4.923076923076923,12.115384615384615,19.826923076923077,108.38461538461539,0.5576923076923077,0.4178314273612876,0.3146011038635223,0.7634936211972522,46.0188679245283,21.11320754716981,7.433962264150943,4.547169811320755,12.962264150943396,18.150943396226417,100.9622641509434,0.32075471698113206,0
2022-02-09,LA Lakers,Portland,105,107,-460.0,380.0,221.5,-9.0,107.5,0.46453322462291075,0.34722955145118733,0.726161369193154,44.85454545454545,24.12727272727273,8.054545454545455,5.6,14.072727272727272,20.163636363636364,111.03636363636363,0.4727272727272727,0.4466750313676286,0.35417661097852027,0.7603027754415476,43.81818181818182,22.636363636363637,7.581818181818182,4.672727272727273,13.090909090909092,19.836363636363636,107.6,0.38181818181818183,0
2022-02-09,Minnesota,Sacramento,119,132,-330.0,270.0,236.5,-7.0,115.0,0.44691607684529827,0.34991039426523296,0.764402407566638,45.18518518518518,24.962962962962962,8.814814814814815,5.777777777777778,14.0,21.75925925925926,112.77777777777777,0.5370370370370371,0.45480056123471635,0.34350341925302474,0.757429718875502,43.732142857142854,23.303571428571427,7.285714285714286,4.642857142857143,13.5,19.232142857142858,109.53571428571429,0.35714285714285715,0
2022-02-09,Cleveland,San Antonio,105,92,-220.0,190.0,217.5,-5.5,104.0,0.4642157929084185,0.3509350935093509,0.7506654835847383,45.2962962962963,25.48148148148148,7.185185185185185,4.333333333333333,13.648148148148149,16.962962962962962,106.51851851851852,0.6111111111111112,0.4655789892558695,0.353737492642731,0.7377866400797607,45.629629629629626,27.944444444444443,7.685185185185185,5.185185185185185,12.38888888888889,17.88888888888889,111.5,0.37037037037037035,1
2022-02-09,Oklahoma City,Toronto,98,117,425.0,-550.0,205.0,10.5,101.5,0.4178314273612876,0.3146011038635223,0.7634936211972522,46.0188679245283,21.11320754716981,7.433962264150943,4.547169811320755,12.962264150943396,18.150943396226417,100.9622641509434,0.32075471698113206,0.44101479915433406,0.35608145294441385,0.7543859649122807,45.13461538461539,22.192307692307693,9.23076923076923,4.923076923076923,12.115384615384615,19.826923076923077,108.38461538461539,0.5576923076923077,1
2022-02-09,Golden State,Utah,85,111,100.0,-120.0,226.0,1.0,109.0,0.4679528403001072,0.36334256694367495,0.7643835616438356,46.351851851851855,27.555555555555557,9.481481481481481,4.907407407407407,14.981481481481481,20.25925925925926,110.92592592592592,0.7592592592592593,0.4722222222222222,0.36129032258064514,0.7796610169491526,45.870370370370374,22.14814814814815,7.037037037037037,4.833333333333333,13.314814814814815,18.962962962962962,113.62962962962963,0.6111111111111112,0
2022-02-10,LA Clippers,Dallas,105,112,220.0,-260.0,215.0,6.5,111.0,0.45005107252298265,0.3599793708096957,0.7890841813135985,44.0,23.357142857142858,7.464285714285714,4.553571428571429,13.464285714285714,18.678571428571427,106.375,0.48214285714285715,0.4537602696439857,0.337784371909001,0.7706093189964157,43.89090909090909,23.963636363636365,7.2,4.127272727272727,11.818181818181818,19.69090909090909,106.38181818181818,0.5818181818181818,0
2022-02-10,Memphis,Detroit,132,107,-750.0,525.0,225.0,-12.0,114.5,0.4580152671755725,0.3389923329682366,0.7384615384615385,48.69642857142857,25.142857142857142,10.178571428571429,6.392857142857143,12.660714285714286,19.089285714285715,113.05357142857143,0.6785714285714286,0.41969347050178457,0.3181093998937865,0.7755274261603375,42.74074074074074,22.37037037037037,7.7592592592592595,4.833333333333333,13.851851851851851,21.555555555555557,102.14814814814815,0.2222222222222222,0
